business_id,noiseLevel
fhoFsFK6TqJOEo30LtXeDA,1
z43YYRBLh7itGkLCCJV7GA,0
1_v_fooGLY3FQkO5tH3m-A,3
VIfREGnBYJ6HVnWfArVb_A,1
FfW-oamgXcgFJn6ld1B3uA,0
bqRnPqADQeVOPxkVrIBC9Q,2
X_EBs3ShGJmehqzfuciEAA,1
dN0GBmRHgxFPCWtejNkKbw,0
bLtC8xJXkd1b6MT0KjnSvw,1
TzobI5rBN4MRDpz3uHmVvA,1
JJpoHl5mxJHwbaix71mfyg,1
VJaHTx4eZtWNpDrAbGzR4A,2
dbOsbFXBQLuhGRrfeJpfoQ,1
3IwCop28R1_L5jMv6AkL8Q,1
e9KXojla4OuVP7qcC5LNsg,1
eVM2TkAJgXFXXDVom_eCQQ,1
PswFC6CVWsKKTeh5knTnwA,1
AhCQKemNBBTH8xToQ1yUZA,0
IeK0nzbMPbWnUBIPB83v6A,3
gR2shNFFQDE00wjh_DEqcw,0
-i0DZp5-KT54MpqvREmqXQ,1
aLf_bFRNxxGdte8GrIAN4g,2
EZQESVzkOPs7LwCHVC3Szg,1
cfuFIFZk4u7A48yn3y10Zw,0
L2QYRM_9jyd4r4qPVF7Cgw,0
OQ_JeEWXv1l5nILp1H9yFg,2
MKYcOZSpMwJK7uwacK13EA,1
YXsu4fVoubcXvxZP-eT2vw,0
Fwi9X2fyQ0zVoWAlUi4skQ,1
1_Dg-GguWatioW4mvFQKQA,1
e8kK01COAK614-RuKlXHug,1
M5rnBQaFtjYTn3T9NIZwcA,1
-VWbzdy0FctEs48LnQg_2w,0
7HUEqrj4aa_u3kl-o-e9_Q,1
vHJiewL8K7QcDlm4qDR6Cw,1
w8obA6bdFPZm2soIxAKlfg,1
fzGs7qL4TaQuhogiZNcpCw,1
4aqLu8WlKqrFlUiUY-vXMw,2
h2Gc7ZP0LN6VZWqIRYtCEA,0
Ha9J5J_IVc_LQabC3tPLQQ,1
fVLWfO97Ddac26ptnMuE3A,0
99YJMvaaYwDry-SQuC63zw,1
bNdLi3Vs1HNn04CaO8qBgw,1
If4NxUXhWU6ukuBvLxPe_w,2
7Sr941ps7tw1Do5Eks7w-g,1
YgL5oNrTj6rxr1KQjCM-fw,2
Y4OyM5VQLcsyc7nuBw2DTw,1
KHKCp1EWNDgwYsv7_zTwMQ,1
_v-ohI2mMcUg8-3p3b12Ow,1
EEHMMiJUklGGiikqd55HwA,1
bxf23qlvFaEdm-MHC_0imA,2
PEnlf5CJ8JJonph2jIljCg,1
fCkvpPqOziXHHu-f8tbeZw,1
ZxYPXtZQ-6DFyl4VQkTELQ,1
9Cv6nCZ8v2jFMx-pbCwkzQ,1
ffUMyqLvDLcsed5p_7wy5A,1
AWmVRR-ekJgJgHZsxSNwpQ,1
VOsvscZOFYzcsdbmAlVkiA,0
3mucgnB2iGTLlnebJ57FkA,2
uCJ3IC6mRw0cgC8sOKAL9w,1
lpel3pRFAzlow7u2TJMz4Q,1
-HVFJ-fD12z1evEExDPZ_A,0
4V9g4wKy8xSim9HRgtJdBA,1
d9-cB0XbM6NGW_-7DxDE3g,1
voEuw3Nl0zbG_QYoFjBYFQ,0
5eK_pgro9_LxPYDoRVJnEA,1
TchUT9nn0JVLPwUTexLSVQ,2
61_nXPBJKkr-lO-n66m7Vw,2
liLtjZzKc0sv9ZJDMHQesA,0
6bS135pIVjRbmOu1omOoqg,1
fsFiDcmG26_xw6dOQILEuw,0
xzF47YDO44Dv5sa5bedPdg,1
bB0kOewmm5sGoty8aqDEKw,1
98V9R-7YT20KmcmJyMiJmg,1
9coZa838egYONxSdTe-wUg,0
594po76eaw-ybh0t4YnZ0w,1
-H5Qoimm5siEJ4RSU4FyHQ,1
caWUE0ItqsG51OaBVlr4Eg,0
tN1Oxm7ehAwN3g8JrGu2ig,2
AA3gAf3qlH6GY9Uw06wUFg,2
jZUizCQ4nRmyovBeuUniGQ,1
FhwytOHcfsnYM4p1rInjZQ,1
lIFjn05i1kYq4q5cDKURBw,1
u8NZ-A_3mfYwKXo9KB2EKQ,0
vgY7zKwJ0Dv1stcxsQLS8w,1
LpQPDBgKh1nP-vLLzfsilg,0
fHkiH52AATeRa8Fi2yStpQ,1
Ffuef_5BBtEj1_X8IGNleQ,1
aybwecuzAa-OuIt1i3_IDQ,1
qeixzOYuWFPy8uKrOfuapg,1
hk9xmxnVl-AObpXbKTVYJg,3
SLjVCw1XCU9mLgD7yNeHqA,1
VtiHtLI2t0OjFjbrnR70lw,1
_pQXP4FwM8oPweUA8HLbcQ,1
G5or_Fra4-6IYOVlm_dI2Q,2
m--H31IbYFAkEQ5rlVliMQ,1
ZrL5p18qbu-Ep9zU4YoEtw,0
b-wEkSnjS9VSSymJI7Z_5A,1
77ooovMlCnakFGZhQGKGRw,-1
l2WFLLHJnO0cCheozTaRXQ,1
JopdJujjQ6a7J3xcA2VbHw,1
6yOvfTHmxFJtQQKLjJ4WqA,0
rziLQ_IrRbZMPb3QxCIWUA,0
9sUIgzBxFuGEAObwEEwlHw,1
R3iom4lNTG-9A6qczf6V8w,1
7olK8lUgnv5O8PyvN8t_Yg,1
4DklwIICXplmiG22PGt5Yw,1
Jbl6p9CVkfCB8fWYFd2-Qw,1
bXiifZStiaS-4xO2fRsNXg,2
s_ozG9Jg9j3eqHX-1bpTTA,1
Z6E2Syzo_IYLIGpI5tSpRg,0
8YPN2m6e-M_NKU5L8DCVQw,1
l8gyfK0w0lrQqbPReObf5w,0
ADnBQgAZSQ7e82Kis1Xlxw,1
nmHFrf9J7DiRDQriGPQEXw,1
Z0YOHYA6YtW131xULbnMzQ,1
jvRot06-W2BD7q1p-6Rkqg,1
q57kz1k9S4IyyaQL476UZA,1
Ucv951W_QWJzEzEroc4thw,0
HGRPUfppQmMXsfHYdD-AGg,1
BXx77WXfoAQaJnQuHquhCw,2
ZTrkiSudc8vL3NB2N7XFJw,0
cxFZ9pFvWvP2DWjw0-G5iQ,1
KI66pPHDwHP3ePUzxoGJkA,0
DoSp0KBcnwn4SYssW7P2Ow,1
0xzmIBsJQc5eUNLucFrZ0Q,1
Q1hNkPjwuA0zPde5EnFxzw,1
KRoJhHyPWORMJn1UO5kAkA,1
BJb7tRkFKouMM5dasjXghg,1
HNlawtaYv1E4zJlW-q2XdQ,0
Err-UlwpMFaCIQ4mAVxmzQ,1
veUZ0PzegME87yvicpAWuw,1
gWainRDwQaDg7YRZAaotdw,1
PaU0Z2Zho5dK6BlSz4XjiA,1
E_DXCeVllZtHV93hsAIZvw,1
ik5eS5kHpz7KVNLJCpJkXA,0
--I7YYLada0tSLkORTHb5Q,1
2-_HV0XUYK64OylB5J4i6A,1
jx7Feeu-pEMHjwdmgBcdHg,1
jlHpHlfMrw8vAgAVzwaAlA,1
NYpmDzwzAQyv0gQG5gBKbw,1
K0dp91jd_vqW4uNgvW6oag,1
XVN0Mg7oABOWAWO3t9tXpw,1
mXvWf2_sXWNaLRsBo4O5Eg,0
uBrszqceiTByo55osdyXwg,1
jAjJ0ESnlDzIk7-KJPQKyQ,1
PBlxBsjd01FHR3P4tFfZQg,2
aMQ9eniSKkEkL0id93Y9cw,0
QcV8KIPKbGRnWQPql55bKQ,1
tjw1yJdmatifLYHbsI9HGA,1
xceERetY6Q9Pu_BQ32xpeA,1
3jy3CXO6gVEat4uB-E2msA,1
20vCzyibdvXOxW42h9v_MQ,2
d00CmCZ6WlNTMlYCfyuZ0g,1
klls1rEfABAUtO8J0YXSGQ,1
nIskoP3-_MttghA3d-eYBA,1
FJB280slE6ZDFbPl3sowFA,1
-Ggr1M22MxTbP2J8L7oHqw,1
cZxjPy4OrqJKscmCypDFoQ,1
zZn22GJCl6f2fCrnUBQhcA,1
FEST-KPp7yupwqkArWvm2g,1
ugrdtfYuHTlBj81PcDfavA,1
50UjA4nDdqypN-hBUOAPmQ,1
3yG3cf2ZoKKVI3wwPVBZ7w,0
pn0vdwO7vLa3Wgm1r5ZnhA,1
EbSX56Nddv-AcYlt58m0kg,0
b92h8DMMPQ0U0IvKv4XboQ,1
1dl1WpWpVW1KjXbEcVZQlg,2
I8rveLd-dl81u6c8YqAxmw,2
tHaySMUc5u2a_71vfZG-0A,1
wo6Z6VLOJejln04CsoX1WQ,1
8bqhrcvbLe-Hz1jcI0yx3Q,1
u311b-9EKWg6lAZ7ny6oZg,2
qjuxlHtv_woIw9zPVWri5A,1
HFSyU3JO8PAg34BCsPMo0g,1
5MXNeLctex2NmVZHnSvIvg,1
xu459t5SvTuXwxzqp3fiqg,1
U_yacPCk8HgE1ywATmQUrg,0
gbe0-e6q7zQWzbVMeJst8A,3
_IsXInoow06L5C7fQgg9ww,3
ta8b82eEUnzGq1Z1h0fwyA,0
TT4XW2WMG0PNyUIFBIINuA,3
Hy_UuNOaOgpoBDo-d-kcbw,1
pzIXxUDaYVUFwDq6dUf1bQ,0
boug058JCnbFkQp-K_fXQA,1
dv2LfEn4p3ncG_1jYIoZ7g,1
Bc9YjckM9wlVd1Gm6JoPBQ,1
7P0nEJgVaX6WDDae3sc9eg,1
dQsKVABQ750EIIoqWMSy8A,1
UpmAfOoh6WTF9g6AH-6ofA,1
6_JqE5olfHoz1T_m96G85g,2
lKOvx_aAXiXQGooZ-4bq9Q,1
0QjROMVW9ACKjhSEfHqNCQ,1
tI7dXg2UboJozj28v7sjLw,1
I4c6K29bATfpMaM6uViLRQ,2
fT6Uwl6abRQfiNgxre_qbg,1
Bpjhk4ZtncUnntdqurIrfQ,0
VzLwewoXSFVLUQjHgBzlzA,1
ZjJ1n-MmnZ9D2dFjKphoBQ,3
7IVaamfpMdyVQVkhO9ntEA,1
y8d90Pt16Nip-B5UXWBP-w,2
LpyndkMvevIQA-JHoReHNw,0
FGWc5hjTaOql-Rut_bEbVw,0
Wqdws1zeQYTzV_7jq1a0hw,0
kP0v0HJigbjhlpVyWgkvuw,1
ERDYAPWmfzW3crptSbR3AA,1
_ahgIGB3sl5nNYa6WPPAdg,0
Wdy7J_EOL2lvDKSscdQ4Pw,1
G3B1B_2hZBgZVSBZZiJYbA,1
TrFC-sLp6rtkV62BRqUYAQ,1
OOxVeFRl3lV9KDzlAPT_OQ,1
tjXMambMl-MeGZGs6s_tiA,1
JsAR0hNX-5zA-CMsYW4NLQ,0
EyCO8HurmdWYbVCdxPg-Ig,2
EX8EyU43VF7DwS7jKEnjvg,1
_B-LJC1Aj50Cdxd9p9uBaA,1
64o_nYvzIKwHFOSYSEm-qw,1
ANYTIXMmXymc3xpEMUN1qw,2
uD5gb6YAJnt8gw1nQ7WPhQ,1
AwmLDzqJ0aMGZTYYoZnxWg,0
Bc1lIgrCBlJQgfsPylOgYQ,1
sAEFh7e7fY-W2gMWSbIAWQ,1
NJTjyJSOQwtGiCdBlcPGwg,1
5CvVtsSkgyXI4dh0LVIltw,0
F73T-N5lRNL2Gcpg0Q4KKw,3
_qu6EHzJVXHRhA4-2mGFrg,0
l0_1vTmL0rzNE3JxIZPpdg,1
19wvilYB417bpSWrNl19bw,1
VTxsR3s6uTlJ1_Vep_bx2g,1
UgdzJ6e-dr1aVtnjIdbzQw,0
o8TpuB5PmdXXYQhG_SxmhQ,1
XNWXyFgCGaAwvg9QML2Ypw,2
dmyZj4cGpfrqhUMjYt10AA,1
ik9VvawL-BeAqlxTI1leew,1
Il6PvYFjolMt-6wahwarkA,1
UDk7qUVIetK3Y3NuARguqg,1
XmZX5wwhmL6Cfz0vBs0lxQ,1
e5maG90XWT2pYqkfbxIdIQ,1
3OCgpAos1gmS4rbWTIjmsQ,1
HFr3uQI9h8sTTvGn3xk5Zg,1
xS5Tg_H9GBEyOTWl9JwhvA,1
a7AM-OJkl86ioBp1TXBP7A,1
B1kKm3sLtoRZGXeZTwKiAg,2
8i1pD3NzX3vwsg2gd-gYcA,1
Sc2Wm4-KoDOdbGqgiHpMew,1
0PMMhCAz2S5dmcA9mJ3dRg,1
hXtXctVIdBGw37_heKHRjQ,0
ezFB98nX2V_E0B6HuKHl3A,1
4tXc7FrMmgi4iI8TJ2NR0g,1
uNBrfpSxA6vmzX_9CpKKaA,1
XdcRr8R5H8psvf-QxtuLMg,1
S4NHg4GZD35HzzibJAxXDw,1
wFnMOhf51su_yIcHWdCeLw,0
BH0K6SxPnY3wTRB7tA27hQ,1
TWvAyXcBrhfW0GdF-MDUvA,1
6FBGPT16vWunVwgB5aSEKg,1
_lD9Y_0OfzZjfz5s-FVwqQ,1
rBo_suDMdGmFQ0TtYg3b2Q,3
U9tVOCkuhs-1rR8Ol5nO0g,1
--cjBEbXMI2obtaRHNSFrA,3
7zdbJSzej2jhKrlT-7A0kw,2
sZq-qUvoLgYxlDmIcxYWDg,1
Xg_eCdx99z5Y1oTLimniOw,1
wOCUVoh6oDMyyAGdUZKStg,1
uSANDilamc1QSiCinFSKYw,1
Jc5TLi7cGKNlxfs2HF3GhA,1
ODxqcOZCuYSwNbvpu4zrAQ,1
DPA9MQKkCqT0qnevsG740A,1
xTrgjs_YxFMBm-0-yC7H9g,3
VgKcLDrd-fnSl7HHTQP0Iw,2
iikAHVLZrZn7Zy1aEPD25A,1
X6chSU0KBGHGNxZ8UH_qag,2
gqdqnFg2lYeSyS20q2ZK_Q,1
rxr0kjcVwX22QI2Hq5iA4w,1
D9IvgZeBD2qFfhIRbOcBFQ,1
ziJsGjXvidzZWC1I0-SOSg,1
OqWYJ_GYHnJFpple7dUBrQ,3
YV9GVfmDSDM7HSV0jVdTOA,1
88YhJ1Dfh8Y3uD7YoAxfHw,1
ag5Wn-P1OAoCJox6--WCgw,1
hY77DYw8mh1WT9yypK4qyA,1
PIXl4WvAqjl2w9Lj81zXvQ,1
gJm6XxUQ7uHlrh8Y8fRiuw,1
COq9tlt6lPGUiMbEpHmv_w,2
MjGoXHDENY6M5NzXQDWJXw,0
FrfzI901uS2bU2kgUkqaVw,1
1fDf--6NLD3mjckEz8uzXw,1
So2tr4GnhCMYeZvfJYRCEQ,1
v-RQugtZbhnINBqrIZ9l9A,1
fWiwY1bW-BxA-Vzm6lDalA,1
tAbVxUByme7S6axvn8uFwQ,0
DDzUKZj7EU4mLNbRWwMoFw,1
rAOmFTHze1n-xuBxRXlBzw,3
cBZi2dtlWywtSDver2h0fQ,2
YvXUrRD3Rjj4SpFuqbmUfg,1
rIgbi8lCr85UIKSQDVetZw,1
wgxQ7rnkLHcjITD3j6B_OA,1
HGDY8ZQkCmZ_d_OR_glSgA,0
ARV5siBwOGimYqK-5vGT4A,0
pBartPeLXbTAxoOOqp7HZg,2
yB2brwHDNOwaeazrq_dHLA,1
Ffzhzidm9OesdEzR-MLuwg,1
v4dMYtyjeYmx_YAanhsFjw,1
__8j8yhsmE98wNWHJNyAgw,0
jDqPrXHKJW_bX3EcEmEgFA,1
xYe-LX3lSKlNS3Wp29_YyA,1
aqKkw9Fefvum4cF6GtIQiA,1
pbS64IjuuRxr23uNPQwaHw,0
2KS_UunFuefCdniRrrxIkg,1
pC4iDpFVTZWwhNEofv1W8Q,1
VtgFuz3LXsrGB-SzPSQbDg,1
qpvA9BmHbppuxLZ3q7C-LQ,0
a5EwI-agZ2S4yvA9fCSBbQ,0
Cdywb13_07M1_g3U85VKTA,1
yVhNSbay4kc747Bg88p7pQ,1
9QnlJICgw57Xl1r7ZBKUWQ,2
suQugTjSMYMIrK5fAabC_Q,1
QKv_BUkrL0t3sGpdR3H3Kw,0
0Rjgq0tHv3enQW8lNbrrVg,1
T6mV9V8sfyW3Wj5tsKgabw,1
aimw2Ha_bxJfTTSsCnIgLw,1
jhru06vUIVpEPu-_ezj37Q,1
u3wBdbVJXkXA7VUpz_YuEQ,0
Zto7klfy9Opk65ABzZS1qw,1
L4v7-i9PIOXr7hSyNIAzcg,2
r1rphnWWkqUBqCFlGSMl9Q,1
bsqHkqXLGyjZNM6xFl3xlQ,0
08JPvTyVYt6I4PbGkQ76jQ,0
7EZ4Eu7YJ1ltRCC5jXFJrQ,1
YJi-xBxsTgegLF116qjQWA,2
uh5dMhIZygTzXEvn5K10jg,1
AyamCmzsGAVluH8MDQsJbA,1
_6bUHdOaxoVPa1IlEMV8Gw,0
gbDZhohLAOL1ufdVWHMTxQ,1
yflKHx4_Dc4enRvJYWxTLg,1
Hdr-Ti9jLxdOQAVkrCk8fA,1
mVTa6yJrJE8cGg7A4hSXbg,1
sN-EtbzAnEI9ilHruasd9w,0
bsGVvCtj8i2xGl15XX8Dxw,1
P4lcAvH_JqOIUPyNE5LoJA,1
WRpFnxnh3x_EZ_I91DZbPA,1
Xu1LmNNHmOuMBBtUrbuyRg,2
xiGM1EfkRqZBBf1tuyr1vQ,1
_PQ1cKw_ZtKrXNxCMgIeYA,1
zcPzZJqpyOTEnBNRt8L68A,1
gIOpptgl57KGrOAFw_ViIw,1
uFiGYsAWSLpmVIMgDgN9mA,2
5nIh8sUPZo3FSs-703VZmg,1
l2J-R5MjzFTgj06dkSoyQg,0
QEJcn8DSoPDRWPVQzcPW1A,1
CvGfyePXPjKt3btUj1h9uQ,1
rXJyCT9XqWD431B1lp4Thg,0
1_QvyrhHsAEowZv7ImU3QA,3
JKAYcu_1UPHTyquCZCKPaw,1
V5K2K2U0JaBL5UPaZYJkSQ,1
fDCFe_I0l0c-11ERiwUoAA,0
6MIWAI3CX2HfGZhmWPHcDw,1
BpdIgg155d6-8pncVVqcag,1
nJNukcrwL5CmCXviiJvcBw,3
P0-oxpGOTqRYbXNUye0IFw,0
Te-BqwJZt8S0fu9ltlq3Eg,1
WE_uMJvhLCfxDrk4Di8Eqg,1
q0n882G2DVBD8DMH8NOaVQ,1
riWkkEb_7YmDKy_S2zy84w,0
CwfeDdtVKcUEg_thGOlWAg,1
nrahyQyopCtajDqUtVVVfA,1
jHkcNN3KZV9QZQRwwRLRXQ,1
1TRoTVHIJVRSMtlSn4605w,1
AW66lAeZQW3ss38HjB9ZaA,1
TN89zi12H1TXgFoELFCE4w,3
zWKpPyzm0W9N5OEPDuwgMA,1
kRRtnGLDTTfKyeuwjh8Blg,0
wT-J6sib_NSr8rcH2aTcAA,1
F09jtEb9KEph2L7Pbji5QQ,1
uF0Cq7DWqEUlq_-xRHExMQ,1
WvLnXAR4GrTYaT4LIcyuvQ,1
QPVc_HQYcQicsowyeMPpkA,1
9h1glNPIjF24CrK2bKac7Q,1
oHHkXQwxXw-J7eMUkX1b0Q,1
dmx8LX_V-vQbgBhFQPLl9A,2
fi35vymLm9mFqOHcXUxg1g,1
b13pUQ9-zPZtQd-9V6mFug,1
_jdEeATPzBYYBM0Y9W31Bg,1
xBgQ4T6mhS5VsmK9u6mBcg,1
-E0MTAQNejeAQxo4Yk862w,3
mRKTDhmeAt3oLYSsW54LLQ,0
mi6hfuuXCjY_Q5886BOZfw,1
2IIqWeO5yd1VDrhGgZNuzQ,1
m9K1IO9OjzoSApYqQ8uaxw,1
D9Uf7UmU2KlgS_H8lJwOrA,0
VIH-XvIPwAh3NqLmDbvZKw,0
bFnB8XppmLON5Soo9898BQ,2
D6kSXfe2ICEx7Kvs97YI6Q,3
evFO5My26OqNoy_O7j6cLg,3
ZwZmoaFB5oo-pkOMBeLZDA,1
bzMO8LJmJtgo3KuyWGKUxA,1
Ha_3Kyq7ka0X3Qi5-skCQw,2
VXH7zXcZzXlmAVN8GSjGRQ,1
f1iTkj320DVn4TyWcvsUjA,1
6UxZJhcZClFdHJcA4kEG_g,1
-OOVJcc1-qOUqI9131u0gw,1
vxaFYMI3xdrdsFCaJI-Zcg,0
4K3EHSn_DHjdxUEoYos95Q,1
HhOyjFxAIVugKJOhUK1QxA,0
pGjtxXBq4tZcdKdgTU-Tww,0
bbnpPdoRymorHJLY2owBiQ,1
CAv53WS9ufYuECZ3nNmTNw,1
mRgTkfoI3L-89a0oNMGAOA,0
_MbwP_b3c5ZOCvCRArsyqw,1
ls3r7doDW0p65cwMWxEIdQ,1
xkc_MfxUcSuRdQnmSvF1IA,2
F0c7tv_7Ypftyb9FKM1zOA,0
VRS6xyJ_FS43EBl50IhUgA,1
RHxhM0GLk2iTUsOINNzkqg,2
6ld8l8gTNcErPjn22ivZ8w,3
gicsdXlaxZGHQibpb739gg,1
OFdMlXxtkU_nUh8jJ4W6GA,0
RdVX4a_uTs007XC3rmofTA,1
eq-SNqLqUP5rAc_PZAHuEA,1
7W-7QBBU67ax2nERXrDM1Q,1
pShTQXGREXpq5RgvYGcFww,1
xiJU_UDQM6hk9oNAYCTzRQ,1
WiqmuzPxWGiWDPxdSuVCXw,1
2VUhmFkIvARpEP9B5dZo9w,1
ZtdCS8XjmL4P6BvMOIQWag,0
Z5refCiM2cM1FIOAwFpiOA,1
AZveQUZIFuMJWrqmrhqQ4g,1
AT5NZHqoLeP4rhWMM2OWBA,1
HSrbuWbiBnkujnfCJPtRHg,1
6CjVFTO7F-q8BP7oQKB_9g,1
jp6wKEW6AmSJrz9TtYSx4g,1
46F4FywjDlqMiHG57NF7eg,1
tQ9BtMUHFr8rdpmjmayUcA,1
Z71v81M8PWDsKhi9znwX7A,2
UxC1BmMSuYRH38YBvSTnKw,1
Zrr8wJQOtTgdgh6i87Qrkw,1
KgbCvPJpFLN78VVkeJMbzw,1
qSN504OGvbnoucXcYZlnTQ,0
N0Vz2kAqcAwCukse3xj65g,2
Luv7Vq5SbnkHyN3X1ZM9yw,1
SMbGomnGbH9YrOoKhDBMDQ,1
3p0yosq4IE5E2B91PdoOSQ,1
tQj6IXqLHze_8XOhGacBGg,0
3zR3Uj23aXY1V3L2qt1t6w,1
G9nXLXhxqYFRD8kChMsYHg,0
z_vCijesFnp1zt9-sZkMmA,1
OvpsY22rHaYWBCRjGjVpZg,1
Ade8mPSOeEw2OodsN9DadA,1
owyqzFdNleiX7_ic6KSqkg,1
gT-KwN1PZcHCvUz7Ag5L_Q,1
il0h5UFgcLiqEw8C6OOmtQ,0
YS4RsAaaw_KYYjnHnLD3OA,1
ib_nNKO3LwF5-YebFpeMlQ,1
KrAbQtbH6NWSf3Vlzl5jjg,2
qGW6A2w5E0rfQV-0f5jrVQ,2
Ol45IIZm_KJPW9FgSDCRpA,1
r49iBfbnfoK7yt4rdsL_7g,1
oNjeUgd9z0tni1rbPjH0rg,1
Y33KWpDIXh9aTzgXTVymhg,2
Gepy89vtr6J2LFTb-dUPrQ,2
oJxuSZOoFprrjm0Dvwdc-A,1
7s3xmQN9H9N404tQVXwoJQ,0
UsKmYp0m8VYWM96tkGm2vQ,1
Ffhe2cmRyloz3CCdRGvHtA,1
xAxdrUpIVOvxl0wjp45w6A,0
55SbWH2jITMJf8G7J_omWA,1
3nzK3K-Dfo1L6mpB8FTKkw,2
7B-xM_3t9NKebmkEodw3CQ,1
3_qOEg_yaHbBpJ167ExIqQ,1
YfAn2K4VSY-4sIo_CTRpjQ,1
07uIA9g45obULqGt7BLNqw,1
Bu1SgnZblQhE345j3GlzUg,0
YH9louUrRpucqk8tuHQeCQ,1
JtvdUCawl-oIKXU9G06Log,1
QEqMHowTTj5GKvpiKheGlQ,1
-RmLe9SKAVPkeE41chS5iQ,3
xxelcbat6roueQvnk3TRmA,1
3Ru1_F8GoUcV-QwhX378hA,2
CKRfBUqQGaVCYTKN5kDrzw,1
nimfWjkGgM87NDQoWg_tfg,2
lomynsQfC1dALfxyh-x_iA,1
7YBLX19t_P_CfPzM3JbolA,1
pUSOXrppEF0r2bMbn6PAKQ,2
ZZ21awWC5fw0f0Ip2lM8xQ,1
8xTuXU5uZ85WF-ZGqDNv_w,1
vhKUBKcOm8zOLxeS3XM9iA,1
TlT2EFyVbfkHeQM1zlAHgQ,0
FuxEwSFbJ73D7UuIdiIBPQ,2
lQpxpk_ZFJ_ZtYNYhJQv8Q,1
TWmfrj9DjmG_B28j6cU6Zg,1
Ja3oFp09rMTa6t8mOnejvQ,2
qhdwhLuZclpZNw2U4jzKYA,0
n99QIgKWw-dh051OragJzQ,1
ZK0Q-hn46I8JrRTleg_dYQ,0
ANHCo9X7zu0LdYecc9fk3Q,1
9mYjIQ-9DKMuR8kM5M2gtw,1
DYeqmpmGgCDaPD6u0nxYLA,1
y5TdoIb0kddMn99Ahp206A,1
WlMegJTLkMdo6FO6Vfnq0Q,1
ugIDAeQPfKs9GVBaPUSBkA,1
DYnFGGYU3SkrKT_G4djpYQ,1
3rWRNL9sFX4YiWPqaUvUzw,1
umrDQGRNied77aVg29_fVw,1
0xyqLvtr0Zbr4G-gML-QmQ,1
gvvvnP7GTf70IIgrWGpXpg,0
QyFciCaAJkniP506PP43ng,1
YUUMu8--KHqawES4fDOo5w,1
dPWHFb_sDduzcJdOZSqR5Q,2
63qPRnFAjxtchnSTWBxwbw,1
HvEf99qoDRPnyxFdGzbb6A,3
ET8WuErpImo0zxS673gLxw,1
QtnByPwbb50VsacwD4D1kA,1
aSWwfZ38Vi-805mMEXH_lg,1
_kXHHT8RMqx9Ro8gWXE9kA,3
YJ2Y_asLIlbo-uijVugLow,1
2KWkeOk1KaH50Es_A-8cnA,1
vqG1Z2XpS_PryPsfY0CSng,1
WB1albu5FvNP16BAtTIIVg,1
CjCVFZurydHXPAM2Zu8NzA,2
j0GIt0EpmpWqms5WbPl5Bw,2
G63I6tTMcQDBavorYBWUSg,1
a3hjBPsnpcTpcquQXLeS0w,1
RHhio6zarLCeYrsyKna23w,1
62HlThvB9Rm2QFu_OdXe7w,1
EKUdxxPirhQgwHI9OpY0FQ,1
KygZHCyQ1SH7t5TWHCRXhA,2
kPi1prVK54oQcUp1qKcSKw,0
-_au0A8WcRW1z7sAnyl6-g,1
Ibd9jfvPecU18-7ocb-1yA,0
g-JpN7DDCV6Mvth1Yodf5w,1
Fmnqq_eqF7qd6VNnZj6tvg,1
lvU7Mu7YU_2Gfw6QvsKqqw,1
-jbwk9eHpx-oecsOePTdqQ,2
7b634KHxYwZ3nuMrf1Sasg,1
nbf4o8gUP2y9JKFE2wBO2A,3
jCAoPzq8naXIgW4F3_wVTQ,1
fqp8XGbFB_yZe5E-JFxRNA,1
j7yI3qYRsbGBUv9rShLCaQ,2
XnUb7yulkX8akT0A5RHI8g,1
NuExoRpRNRsVgRyF_E5Zhw,1
szlK9dJSHeSACNYFO9tfwg,1
pUTzKKblaEAmqowYMHLXBg,1
M7N_LeUEcQTfzaeCgJL5mg,2
4lARpg4D5pwkLNZNT8fd_w,2
h1hpAzoyxhm9WH5byX4dsw,1
7dicnK0zevXgSR63cmPp3A,1
G60mnTWpe1J13fWhIGlmxA,1
6ockUmdOBYBApEsUCJkBzA,1
lt-_7GYVeurDgLZhstRkJw,0
37XExTruLjOLqnTERYy8aw,2
4ChfChMuKaCFb0Gxr0gj3A,1
wK1SMAzIpHh-KYbrs7m0nA,1
0u1ZE3rTaQ2wK0bTzSZdqA,1
68kpmZBEb6x7wG1HBeLQ3g,1
-VaOrwywNOhgRsfxhb4Aug,0
dJ1pMIM0umYlDD-NQ3hPSg,0
xXZw2v10FbaqRiibXhAhlg,1
orjSfu6Gcv2SQlXVsXdVBg,1
ZS3l1Q7InA5h4R8nMcFRwg,1
5FiuxRWs-indyk2Y9imkSg,1
LlCbRAZfVkyqL21yKSyd4w,1
Ef9crW61OYp2UJ0ysi3nEw,0
bQBgNy86IIJaBpaQLxq_0Q,0
KDh82ODr4adz9ck6ltQ_YQ,1
LPq-IOpA_VrZ2xRh1A6Ssw,0
pUX9gzo1Tf4vRv7hX0eP1g,1
DfgZlNgKwBvCpA_0alumXw,1
_QjeZOaIFXNU1AeeCdO_qw,1
irVqdCcmeO_Qhz8YcwaxOA,1
fseN-tYwcbjtYm7DjjEjLw,1
chcfXvsOD44UBYgX118vZQ,0
tzk_czVB1Rn7jSl_uMVKCQ,2
iA4zWe_L1R4ruaEZ8N4KPA,1
0h5yI6np7weAVH0jsjHqPw,1
PmXqq2nFT6oYvgLxLwrFEQ,1
